sid,lon,lat,date,s2,s3,ir0,ir1,ir2,ws1,ws2
869c18f0,34.3436428,1.4264611,2023-03-17 13:58:00+03:00,20,44,irrigated,yes,green_crops_ds,yes,surface_water
f315827e,34.5851658,1.7840368,2023-03-17 14:00:00+03:00,10,15,irrigated,yes,wet_ground_ds green_crops_ds,yes,shallow_well
a2335d1c,34.585097,1.7841402,2023-03-17 14:01:00+03:00,5,10,irrigated,yes,wet_ground_ds green_crops_ds,yes,shallow_well
3307d746,32.4850886,2.883496,2023-03-17 14:01:00+03:00,5,10,irrigated,yes,pump_manual,yes,surface_water
0b9f697f,34.3433439,1.4266867,2023-03-17 14:01:00+03:00,20,45,irrigated,yes,green_crops_ds,yes,surface_water
3035375e,30.5336565,0.0740108,2023-03-17 14:02:00+03:00,40,60,irrigated,yes,wet_ground_ds green_crops_ds,yes,surface_water
d9d2f542,30.19786075,0.520922406,2023-03-17 14:02:00+03:00,7,13,irrigated,no,,no,
a4be3f0a,34.3423008,1.4275692,2023-03-17 14:05:00+03:00,14,44,irrigated,yes,green_crops_ds,yes,surface_water
5ea42678,31.2943267,0.5228967,2023-03-17 14:06:00+03:00,10,20,irrigated,no,,yes,surface_water
72cb5dde,32.4852808,2.8835373,2023-03-17 14:06:00+03:00,5,7,irrigated,yes,pump_manual,yes,surface_water
fa30e60f,30.5338122,0.0741134,2023-03-17 14:06:00+03:00,40,40,both_irrigated_non-irrigated,yes,wet_ground_ds furrows_canals,yes,surface_water
01861ee1,31.2943467,0.5231183,2023-03-17 14:07:00+03:00,20,30,irrigated,no,,yes,surface_water
cff639e6,32.4853679,2.883554,2023-03-17 14:08:00+03:00,5,10,irrigated,yes,pump_manual,yes,surface_water
c05b558d,32.4853332,2.8834997,2023-03-17 14:09:00+03:00,6,10,irrigated,yes,furrows_canals,yes,surface_water
91b1d593,30.2334646,0.5405371,2023-03-17 14:10:00+03:00,3,6,both_irrigated_non-irrigated,yes,green_crops_ds,no,
853bdb16,32.4851823,2.8836202,2023-03-17 14:11:00+03:00,15,25,irrigated,yes,pump_manual,yes,surface_water
f8870115,30.2295541,0.4743101,2023-03-17 14:12:00+03:00,19,26,irrigated,no,,no,
37598e14,30.19848,0.525456156,2023-03-17 14:12:00+03:00,9,15,irrigated,no,,yes,surface_water
6356aa6e,31.293515,0.525435,2023-03-17 14:13:00+03:00,10,25,irrigated,yes,green_crops_ds,yes,surface_water
5e2d027a,32.4845793,2.8837722,2023-03-17 14:15:00+03:00,5,25,irrigated,yes,furrows_canals,yes,surface_water
fcc4fa33,32.4844622,2.8838483,2023-03-17 14:16:00+03:00,7,25,irrigated,yes,furrows_canals,yes,surface_water
e9b12a2e,31.1721134,0.4086568,2023-03-17 14:17:00+03:00,20,40,irrigated,yes,green_crops_ds,yes,surface_water
10bce6cc,32.4841787,2.8840249,2023-03-17 14:18:00+03:00,8,25,irrigated,yes,furrows_canals,yes,surface_water
2ceaa7f7,30.2318168,0.5394778,2023-03-17 14:18:00+03:00,3,9,both_irrigated_non-irrigated,yes,green_crops_ds,no,
bb0ca6d7,34.3421595,1.4277573,2023-03-17 14:19:00+03:00,10,25,irrigated,yes,green_crops_ds,yes,surface_water
a8fec535,30.5689973,0.1021019,2023-03-17 14:19:00+03:00,5,10,irrigated,no,,yes,shallow_well
45442788,34.6624433,1.75257,2023-03-17 14:21:00+03:00,8,15,irrigated,no,,yes,surface_water
98e718d6,34.3418934,1.4279165,2023-03-17 14:21:00+03:00,10,40,irrigated,yes,green_crops_ds,yes,surface_water
5e6f7cad,31.29365,0.52647,2023-03-17 14:23:00+03:00,25,30,irrigated,yes,green_crops_ds,yes,surface_water
c7bf34c7,34.6630502,1.7532146,2023-03-17 14:24:00+03:00,10,15,irrigated,no,,yes,surface_water
767590a1,30.5379533,0.0054939,2023-03-17 14:24:00+03:00,50,100,irrigated,no,,no,
da3c9bc8,34.342561,1.4273457,2023-03-17 14:25:00+03:00,10,40,irrigated,yes,green_crops_ds,yes,surface_water
92629497,30.18408827,0.530442506,2023-03-17 14:26:00+03:00,19,30,irrigated,no,,yes,surface_water
98b6392f,34.3427925,1.4271219,2023-03-17 14:27:00+03:00,10,30,irrigated,yes,green_crops_ds,yes,surface_water
8a3ca07e,30.2378244,0.4729987,2023-03-17 14:29:00+03:00,16,20,irrigated,no,,no,
757a00ba,30.5385766,0.0046467,2023-03-17 14:30:00+03:00,50,50,non-irrigated,yes,wet_ground_ds,no,
6a5d1928,30.18701993,0.53340052,2023-03-17 14:33:00+03:00,15,23,irrigated,no,,yes,surface_water
5145af29,30.539245,0.0046567,2023-03-17 14:34:00+03:00,20,40,non-irrigated,yes,wet_ground_ds furrows_canals pump_manual,no,
8a9aa382,30.2435412,0.4725812,2023-03-17 14:35:00+03:00,19,23,irrigated,no,,no,
5eaad590,30.2789167,0.461695,2023-03-17 14:35:00+03:00,40,60,both_irrigated_non-irrigated,yes,wet_ground_ds green_crops_ds,no,
f3cf4d0a,31.1911601,0.4869782,2023-03-17 14:37:00+03:00,14,22,irrigated,yes,green_crops_ds,yes,surface_water
29d7a8dd,31.29432,0.53055,2023-03-17 14:37:00+03:00,40,60,irrigated,yes,green_crops_ds,yes,surface_water
1d74e080,34.6387367,1.7555717,2023-03-17 14:39:00+03:00,10,10,irrigated,yes,wet_ground_ds green_crops_ds furrows_canals,yes,surface_water
ad990c35,34.6387083,1.7555933,2023-03-17 14:40:00+03:00,10,15,irrigated,yes,green_crops_ds wet_ground_ds,yes,surface_water
196b2dfa,34.6387007,1.7555638,2023-03-17 14:41:00+03:00,15,20,irrigated,yes,green_crops_ds wet_ground_ds,yes,surface_water
cc8c2ef7,31.29403,0.5314967,2023-03-17 14:41:00+03:00,50,60,irrigated,yes,green_crops_ds,yes,surface_water
3541dd71,34.6386737,1.7555864,2023-03-17 14:43:00+03:00,8,15,irrigated,yes,wet_ground_ds green_crops_ds,yes,surface_water
31044211,32.099331,2.8594167,2023-03-17 14:44:00+03:00,10,10,irrigated,yes,green_crops_ds,yes,surface_water
26611d01,34.6385639,1.755863,2023-03-17 14:45:00+03:00,8,8,irrigated,yes,green_crops_ds wet_ground_ds,yes,surface_water
88981086,34.6385431,1.7558783,2023-03-17 14:48:00+03:00,8,15,irrigated,yes,wet_ground_ds green_crops_ds,yes,surface_water
138b784a,30.5515971,0.1165055,2023-03-17 14:48:00+03:00,15,15,irrigated,no,,no,
868a6c73,34.6383808,1.7559099,2023-03-17 14:49:00+03:00,8,18,irrigated,yes,wet_ground_ds green_crops_ds furrows_canals,yes,surface_water
3f95b32a,34.6383783,1.7559067,2023-03-17 14:50:00+03:00,10,15,irrigated,yes,green_crops_ds wet_ground_ds,yes,surface_water
5b3f8a92,30.2829524,0.5291931,2023-03-17 14:51:00+03:00,100,100,irrigated,no,,no,
d4222db5,34.719585,1.4497232,2023-03-17 14:56:00+03:00,15,20,irrigated,yes,green_crops_ds,yes,surface_water
d64f4fd9,34.7195531,1.4499834,2023-03-17 14:58:00+03:00,6,30,irrigated,yes,green_crops_ds water_lines,yes,surface_water
7c683580,31.3296377,0.4736533,2023-03-17 14:59:00+03:00,10,20,irrigated,yes,furrows_canals green_crops_ds,no,
1582118a,34.7193752,1.4502061,2023-03-17 15:01:00+03:00,60,80,irrigated,yes,green_crops_ds,yes,surface_water
d4dd160b,34.441342,1.4956883,2023-03-17 15:02:00+03:00,12,60,irrigated,yes,wet_ground_ds green_crops_ds,yes,surface_water
dc7cbed0,34.4414737,1.4956504,2023-03-17 15:05:00+03:00,30,50,irrigated,yes,wet_ground_ds green_crops_ds,yes,surface_water
93112c81,32.0878133,2.736145,2023-03-17 15:06:00+03:00,12,25,irrigated,yes,green_crops_ds wet_ground_ds,yes,surface_water
93a04362,34.4416986,1.4960951,2023-03-17 15:07:00+03:00,40,50,irrigated,yes,wet_ground_ds green_crops_ds,yes,surface_water
83389997,34.4419756,1.4957811,2023-03-17 15:09:00+03:00,35,45,irrigated,yes,wet_ground_ds green_crops_ds,yes,surface_water
8704c939,32.0877568,2.7362713,2023-03-17 15:10:00+03:00,10,20,irrigated,yes,green_crops_ds wet_ground_ds,yes,surface_water
27d640bf,32.0877645,2.7362509,2023-03-17 15:12:00+03:00,8,10,irrigated,yes,green_crops_ds,yes,surface_water
123e5598,32.0878202,2.7362795,2023-03-17 15:14:00+03:00,15,40,irrigated,yes,green_crops_ds wet_ground_ds,yes,surface_water
bbfae093,32.0877942,2.7363394,2023-03-17 15:16:00+03:00,20,40,irrigated,yes,wet_ground_ds green_crops_ds,yes,surface_water
e49e6975,32.0879331,2.7362506,2023-03-17 15:17:00+03:00,15,40,irrigated,yes,green_crops_ds wet_ground_ds furrows_canals,yes,surface_water
6931b7ad,34.3386986,1.4340646,2023-03-17 15:20:00+03:00,20,45,irrigated,yes,green_crops_ds,yes,surface_water
0598f8b1,34.4421715,1.4958949,2023-03-17 15:21:00+03:00,30,80,irrigated,yes,wet_ground_ds green_crops_ds,yes,surface_water
5df6a4de,30.5759633,0.1124967,2023-03-17 15:22:00+03:00,20,30,irrigated,no,,yes,surface_water
080dcdd7,34.4423002,1.4960252,2023-03-17 15:23:00+03:00,60,120,irrigated,yes,wet_ground_ds green_crops_ds,yes,surface_water
73b03094,30.2513372,0.5534048,2023-03-17 15:23:00+03:00,6,10,both_irrigated_non-irrigated,yes,green_crops_ds,no,
caeb1304,34.4414567,1.4962417,2023-03-17 15:24:00+03:00,50,70,irrigated,yes,wet_ground_ds green_crops_ds,yes,surface_water
31c754c7,32.3312317,3.1595749,2023-03-17 15:30:00+03:00,5,10,irrigated,no,,yes,surface_water
6c64e8e7,31.38275,0.4367683,2023-03-17 15:31:00+03:00,15,36,irrigated,no,,no,
90227a9b,30.19657765,0.538426089,2023-03-17 15:32:00+03:00,16,18,irrigated,no,,yes,surface_water
f55bc455,31.383093,0.4366714,2023-03-17 15:33:00+03:00,12,20,irrigated,no,,no,
06a16cd4,31.3831602,0.4366935,2023-03-17 15:35:00+03:00,6,13,irrigated,no,,no,
9f6715ce,30.19838948,0.540749785,2023-03-17 15:35:00+03:00,13,18,irrigated,no,,no,
c21eda99,31.3819227,0.4354137,2023-03-17 15:41:00+03:00,12,26,irrigated,no,,yes,surface_water
dd36e655,31.3816733,0.4353677,2023-03-17 15:43:00+03:00,12,26,irrigated,no,,yes,surface_water
d95187e4,32.3077033,3.0468833,2023-03-17 15:44:00+03:00,10,45,irrigated,yes,wet_ground_ds green_crops_ds,yes,surface_water
02377513,31.3816733,0.4353705,2023-03-17 15:45:00+03:00,12,36,irrigated,no,,yes,surface_water
9f4aef1c,34.6061583,1.7917883,2023-03-17 15:46:00+03:00,40,80,irrigated,no,,yes,surface_water
c976af87,32.3303016,3.1545149,2023-03-17 15:46:00+03:00,10,10,irrigated,no,,yes,surface_water
7facf7d8,30.25039,0.5526133,2023-03-17 15:46:00+03:00,8,14,both_irrigated_non-irrigated,yes,green_crops_ds,no,
10ba6bea,34.605952,1.7917517,2023-03-17 15:47:00+03:00,40,80,irrigated,no,,yes,surface_water
e91a69e2,31.3811656,0.4352537,2023-03-17 15:47:00+03:00,10,35,irrigated,no,,no,
213b7712,32.3302833,3.1545167,2023-03-17 15:47:00+03:00,10,10,irrigated,no,,yes,surface_water
6d7b7ef8,34.60594,1.7917467,2023-03-17 15:48:00+03:00,40,70,irrigated,yes,green_crops_ds,yes,surface_water
ac853079,32.3302933,3.1545233,2023-03-17 15:48:00+03:00,10,10,irrigated,no,,yes,surface_water
961aea58,30.2503768,0.5526627,2023-03-17 15:48:00+03:00,7,12,both_irrigated_non-irrigated,yes,green_crops_ds,no,
cf2f0419,30.19685995,0.552298181,2023-03-17 15:48:00+03:00,5,7,irrigated,no,,no,
0313c48c,32.3072383,3.0468717,2023-03-17 15:49:00+03:00,12,20,irrigated,yes,wet_ground_ds green_crops_ds furrows_canals,yes,surface_water
33e5bbf3,32.33022,3.1528714,2023-03-17 15:50:00+03:00,10,10,irrigated,no,,yes,surface_water
54382ee3,30.2502521,0.5529064,2023-03-17 15:50:00+03:00,8,20,both_irrigated_non-irrigated,yes,green_crops_ds,no,
4ea03af9,32.3302163,3.1528708,2023-03-17 15:51:00+03:00,10,10,irrigated,no,,yes,surface_water
eb4557fa,32.307637,3.0467663,2023-03-17 15:51:00+03:00,15,30,irrigated,yes,wet_ground_ds green_crops_ds,yes,surface_water
469b0b0c,32.330215,3.15287,2023-03-17 15:52:00+03:00,10,10,irrigated,no,,yes,surface_water
a0f1cba9,30.19290067,0.554147142,2023-03-17 15:53:00+03:00,7,10,irrigated,no,,yes,surface_water
4e59f60c,30.2844396,0.5462537,2023-03-17 16:07:00+03:00,25,40,irrigated,no,,no,
b26f4fe2,31.428154,0.4861438,2023-03-17 16:09:00+03:00,20,20,irrigated,yes,green_crops_ds,yes,surface_water
b5d3f99a,31.4278718,0.4862926,2023-03-17 16:10:00+03:00,20,20,irrigated,yes,green_crops_ds,yes,surface_water
1619be22,31.427777,0.4863073,2023-03-17 16:12:00+03:00,20,20,irrigated,yes,green_crops_ds,yes,surface_water
e22e7219,30.2909251,0.5481743,2023-03-17 16:12:00+03:00,10,30,irrigated,no,,no,
87d2cc5c,30.1469133,0.5324133,2023-03-17 16:12:00+03:00,11,20,irrigated,no,,yes,surface_water
33d63e80,30.2909413,0.5481763,2023-03-17 16:13:00+03:00,15,15,irrigated,no,,no,
44025ea8,31.4276384,0.4864525,2023-03-17 16:14:00+03:00,20,20,irrigated,yes,green_crops_ds,yes,surface_water
e217b596,32.1038408,2.7238946,2023-03-17 16:19:00+03:00,20,30,irrigated,yes,green_crops_ds wet_ground_ds,yes,surface_water
6b81dbad,32.1036245,2.7240296,2023-03-17 16:21:00+03:00,15,25,irrigated,yes,wet_ground_ds green_crops_ds,yes,surface_water
8163a87e,32.1031865,2.7241447,2023-03-17 16:23:00+03:00,8,20,irrigated,yes,wet_ground_ds green_crops_ds,yes,surface_water
531d90f5,32.3203364,2.7025624,2023-03-17 16:27:00+03:00,10,25,irrigated,yes,furrows_canals,yes,surface_water
9d6c354a,32.1032451,2.7240701,2023-03-17 16:29:00+03:00,10,25,irrigated,yes,green_crops_ds wet_ground_ds,yes,surface_water
b3bf8aa2,32.1031966,2.7239666,2023-03-17 16:30:00+03:00,5,25,irrigated,yes,green_crops_ds wet_ground_ds,yes,surface_water
e93f57cf,32.1032436,2.7242302,2023-03-17 16:31:00+03:00,10,20,irrigated,yes,green_crops_ds wet_ground_ds,yes,surface_water
64bca2a8,31.261645,0.5344,2023-03-17 16:41:00+03:00,10,20,irrigated,no,,yes,surface_water
1017393f,31.26154,0.5342017,2023-03-17 16:43:00+03:00,10,25,irrigated,yes,furrows_canals green_crops_ds,yes,surface_water
09746e8c,31.26148,0.534105,2023-03-17 16:46:00+03:00,10,20,irrigated,yes,green_crops_ds furrows_canals,yes,surface_water
8a406ebf,31.261735,0.5340217,2023-03-17 16:48:00+03:00,10,20,irrigated,no,,yes,surface_water
ebdcee82,31.1817997,0.4287501,2023-03-17 16:48:00+03:00,15,25,irrigated,yes,wet_ground_ds green_crops_ds,yes,surface_water
c64033be,31.2619133,0.53411,2023-03-17 16:50:00+03:00,15,30,irrigated,no,,yes,surface_water
4f561950,31.1817937,0.4288977,2023-03-17 16:50:00+03:00,10,15,irrigated,yes,wet_ground_ds green_crops_ds,yes,surface_water
223b3506,31.2619217,0.534,2023-03-17 16:51:00+03:00,15,30,irrigated,no,,yes,surface_water
287fa4cd,31.1813163,0.4290164,2023-03-17 16:53:00+03:00,15,25,irrigated,yes,green_crops_ds furrows_canals,yes,surface_water
4b190427,31.2025453,0.4937655,2023-03-17 17:11:00+03:00,30,35,irrigated,yes,green_crops_ds,no,
b46dd644,31.2025572,0.4024648,2023-03-17 18:53:00+03:00,10,20,irrigated,yes,wet_ground_ds green_crops_ds furrows_canals,yes,surface_water
e121046a,31.2007747,0.4036203,2023-03-17 19:02:00+03:00,10,15,irrigated,yes,wet_ground_ds green_crops_ds furrows_canals,yes,surface_water
b4599c2e,32.34615,3.0374867,2023-03-17 19:03:00+03:00,10,25,irrigated,yes,wet_ground_ds green_crops_ds furrows_canals,yes,surface_water
a731739a,32.346205,3.0376085,2023-03-17 19:05:00+03:00,20,20,irrigated,yes,wet_ground_ds green_crops_ds,yes,surface_water
e71685e3,32.3463398,3.0377013,2023-03-17 19:08:00+03:00,20,25,irrigated,yes,wet_ground_ds green_crops_ds pump_manual,yes,surface_water
aaf5d586,32.3461817,3.0376953,2023-03-17 19:10:00+03:00,15,20,irrigated,yes,pump_manual green_crops_ds wet_ground_ds,yes,surface_water
44ba02a5,32.3461462,3.0376857,2023-03-17 19:13:00+03:00,15,15,irrigated,yes,pump_manual irrig_ev_struct_equip_oth,yes,surface_water
64a81807,31.2439683,0.4927117,2023-03-17 20:08:00+03:00,12,17,irrigated,yes,green_crops_ds,yes,surface_water
cec0a14d,31.2441809,0.4931161,2023-03-17 20:11:00+03:00,17,22,irrigated,yes,green_crops_ds,yes,surface_water
7e5da165,31.38376,0.5511817,2023-03-18 09:04:00+03:00,4,12,irrigated,no,,yes,surface_water
db022d9a,31.383792,0.5512092,2023-03-18 09:06:00+03:00,4,8,irrigated,no,,yes,surface_water
959a386f,31.3345133,0.552,2023-03-18 09:07:00+03:00,40,50,irrigated,yes,green_crops_ds,no,
74e36438,30.4791441,-0.1390251,2023-03-18 09:39:00+03:00,50,100,irrigated,no,,yes,harvested_water tap_piped_water
8d19cce0,31.3867758,0.586554,2023-03-18 09:45:00+03:00,11,25,irrigated,yes,green_crops_ds,no,
e06f6357,31.38379,0.5510283,2023-03-18 09:50:00+03:00,6,19,irrigated,yes,wet_ground_ds,yes,surface_water
2471d376,31.3838661,0.5509544,2023-03-18 09:52:00+03:00,13,22,irrigated,yes,wet_ground_ds,yes,surface_water
1f08fc90,30.484394,-0.1357661,2023-03-18 09:55:00+03:00,8,20,irrigated,yes,green_crops_ds,yes,tap_piped_water harvested_water
0c99893a,31.3838249,0.551179,2023-03-18 09:56:00+03:00,5,9,irrigated,no,,yes,surface_water
bdbed4e8,31.3838589,0.5511903,2023-03-18 09:57:00+03:00,8,16,irrigated,no,,yes,surface_water
ea636a7f,30.4843771,-0.1357148,2023-03-18 09:58:00+03:00,20,20,irrigated,no,,yes,harvested_water tap_piped_water
833fe73c,30.4846177,-0.1358413,2023-03-18 10:00:00+03:00,60,60,irrigated,yes,green_crops_ds,yes,harvested_water tap_piped_water
9428cb21,30.4847101,-0.135643,2023-03-18 10:03:00+03:00,40,60,irrigated,yes,green_crops_ds,yes,harvested_water tap_piped_water
1f5e49e3,34.2874369,1.2976969,2023-03-18 10:13:00+03:00,40,60,irrigated,yes,wet_ground_ds green_crops_ds,yes,surface_water
3723bfde,30.4320679,-0.1911893,2023-03-18 10:13:00+03:00,40,50,irrigated,no,,yes,tap_piped_water
c15d81a4,31.342048,0.5279043,2023-03-18 10:15:00+03:00,20,45,irrigated,yes,green_crops_ds,yes,surface_water
7c7a7d25,31.3420437,0.5278173,2023-03-18 10:17:00+03:00,25,50,irrigated,yes,green_crops_ds wet_ground_ds water_lines,yes,surface_water
91d2238d,31.4445425,0.5646705,2023-03-18 10:20:00+03:00,8,12,irrigated,no,,yes,surface_water
566f0360,31.4449003,0.5651693,2023-03-18 10:23:00+03:00,8,15,irrigated,no,,yes,harvested_water
502ab756,31.3975132,0.5315827,2023-03-18 10:28:00+03:00,20,30,irrigated,no,,yes,surface_water
1bac6320,34.2869843,1.2977165,2023-03-18 10:30:00+03:00,35,60,irrigated,yes,wet_ground_ds green_crops_ds,yes,surface_water
292cf1f1,34.2856791,1.2980408,2023-03-18 10:32:00+03:00,50,80,irrigated,yes,wet_ground_ds green_crops_ds,yes,surface_water
b6601182,31.39741,0.5317672,2023-03-18 10:36:00+03:00,15,30,irrigated,no,,yes,surface_water
c51acc27,34.2859351,1.2976075,2023-03-18 10:39:00+03:00,40,50,irrigated,yes,green_crops_ds wet_ground_ds,yes,surface_water
3b0b4b62,30.4845128,-0.1362532,2023-03-18 10:39:00+03:00,30,60,irrigated,no,,yes,harvested_water tap_piped_water
076d0e3d,31.3968238,0.5318539,2023-03-18 10:40:00+03:00,10,25,irrigated,no,,yes,surface_water
6dc77eb0,31.3467029,0.5624144,2023-03-18 10:40:00+03:00,20,50,irrigated,yes,green_crops_ds,no,
99df605a,30.4844187,-0.1364502,2023-03-18 10:41:00+03:00,15,40,irrigated,no,,yes,harvested_water tap_piped_water
9bb5cd5b,30.1883623,0.4862803,2023-03-18 10:42:00+03:00,15,30,irrigated,no,,no,
70cdc3ef,31.3465239,0.5620662,2023-03-18 10:43:00+03:00,20,40,irrigated,no,,no,
f2cc12f3,34.2858483,1.2973879,2023-03-18 10:44:00+03:00,40,45,irrigated,yes,green_crops_ds,yes,surface_water
87ea43e3,34.2863332,1.2976293,2023-03-18 10:46:00+03:00,30,40,irrigated,yes,wet_ground_ds green_crops_ds,yes,surface_water
6bceeeba,34.2862116,1.2977971,2023-03-18 10:48:00+03:00,55,75,irrigated,yes,wet_ground_ds green_crops_ds,yes,surface_water
7b68a1cd,31.3221983,0.57013,2023-03-18 10:49:00+03:00,20,35,irrigated,yes,green_crops_ds,no,
de23d2a4,30.4649589,-0.1492158,2023-03-18 10:49:00+03:00,5,10,irrigated,yes,pump_manual,yes,surface_water
5595c0eb,30.2110893,0.4200167,2023-03-18 10:50:00+03:00,30,40,both_irrigated_non-irrigated,yes,wet_ground_ds green_crops_ds,no,
cc9a3b8c,34.2865102,1.2980165,2023-03-18 10:51:00+03:00,40,50,irrigated,yes,wet_ground_ds green_crops_ds,yes,surface_water
f85cf3cc,31.3454078,0.5614067,2023-03-18 10:52:00+03:00,15,20,irrigated,yes,green_crops_ds,no,
d327a723,31.322194,0.5713452,2023-03-18 10:52:00+03:00,50,65,irrigated,no,,no,
8fdd66bc,30.4647983,-0.149148,2023-03-18 10:52:00+03:00,5,5,irrigated,yes,pump_manual,yes,surface_water
39dea911,30.1831939,0.4802939,2023-03-18 10:54:00+03:00,10,20,irrigated,no,,no,
a20d02f4,30.1767133,0.4791341,2023-03-18 10:59:00+03:00,30,30,irrigated,no,,no,
1bb277e9,30.1751553,0.4797536,2023-03-18 11:05:00+03:00,60,100,irrigated,no,,no,
fa394b32,34.2771291,1.2484953,2023-03-18 11:06:00+03:00,7,21,irrigated,yes,green_crops_ds,yes,surface_water
373eb33c,30.4666135,-0.1432822,2023-03-18 11:07:00+03:00,20,40,irrigated,yes,green_crops_ds,yes,tap_piped_water
e22c8320,34.2772016,1.2486095,2023-03-18 11:08:00+03:00,9,12,irrigated,yes,green_crops_ds irrig_ev_struct_equip_oth,yes,surface_water
67b2490f,30.4357227,-0.1931528,2023-03-18 11:09:00+03:00,7,13,irrigated,no,,yes,surface_water
039fc4a1,34.2773161,1.248717,2023-03-18 11:10:00+03:00,7,9,irrigated,yes,green_crops_ds irrig_ev_struct_equip_oth,yes,surface_water
cac20e1c,30.4358598,-0.1933181,2023-03-18 11:11:00+03:00,8,12,irrigated,no,,yes,surface_water
610c2d4c,31.3795355,0.5837667,2023-03-18 11:13:00+03:00,15,25,irrigated,yes,green_crops_ds,yes,surface_water
1a6bb785,34.2765727,1.2495694,2023-03-18 11:13:00+03:00,13,25,irrigated,yes,green_crops_ds,yes,borehole
6dd3c9d2,31.1745002,2.5652348,2023-03-18 11:18:00+03:00,10,15,irrigated,yes,pump_manual,yes,surface_water
230993d4,32.164827,2.5934355,2023-03-18 11:22:00+03:00,15,20,irrigated,yes,wet_ground_ds green_crops_ds furrows_canals pump_manual,yes,surface_water
1df3d2c8,31.3746333,0.5817117,2023-03-18 11:24:00+03:00,15,23,irrigated,yes,green_crops_ds,no,
47fd2e6d,32.1651354,2.5931796,2023-03-18 11:24:00+03:00,16,28,irrigated,yes,wet_ground_ds green_crops_ds furrows_canals pump_manual,yes,surface_water
2bcc6c3e,32.1650301,2.5931577,2023-03-18 11:25:00+03:00,16,19,irrigated,yes,wet_ground_ds green_crops_ds furrows_canals pump_manual,yes,surface_water
790d533a,31.3499895,0.5644991,2023-03-18 11:27:00+03:00,50,70,irrigated,yes,green_crops_ds,no,
d204ccb5,32.1649571,2.5930272,2023-03-18 11:27:00+03:00,8,28,irrigated,yes,wet_ground_ds green_crops_ds furrows_canals pump_manual,yes,surface_water
794c26a4,31.3093269,0.5592446,2023-03-18 11:28:00+03:00,25,40,irrigated,no,,no,
e9dbd209,32.1650777,2.592974,2023-03-18 11:29:00+03:00,16,23,irrigated,yes,wet_ground_ds green_crops_ds furrows_canals pump_manual,yes,surface_water
f558fdbc,30.1762821,0.4790548,2023-03-18 11:30:00+03:00,23,35,irrigated,no,,no,
44d09dce,32.1653035,2.5929275,2023-03-18 11:32:00+03:00,13,20,irrigated,yes,wet_ground_ds green_crops_ds furrows_canals pump_manual,yes,surface_water
6163afd4,32.1652593,2.5929172,2023-03-18 11:34:00+03:00,13,19,irrigated,yes,wet_ground_ds green_crops_ds furrows_canals pump_manual,yes,surface_water
5b6a1444,32.165433,2.5929515,2023-03-18 11:36:00+03:00,10,16,irrigated,yes,wet_ground_ds green_crops_ds furrows_canals pump_manual,yes,surface_water
a36c6c6a,31.3721671,0.5835749,2023-03-18 11:37:00+03:00,12,28,irrigated,yes,green_crops_ds,no,
db5b316e,30.4862393,-0.1732503,2023-03-18 11:38:00+03:00,100,100,non-irrigated,yes,green_crops_ds furrows_canals,yes,surface_water
3823b12a,31.3211466,0.5155381,2023-03-18 11:39:00+03:00,10,20,irrigated,yes,green_crops_ds,no,
c22d16d2,31.321361,0.5158824,2023-03-18 11:42:00+03:00,15,25,irrigated,yes,wet_ground_ds green_crops_ds,no,
ad3b29f3,31.1657972,2.4549633,2023-03-18 11:46:00+03:00,20,35,irrigated,yes,wet_ground_ds green_crops_ds,yes,surface_water
1cb6a460,31.1656206,2.4549253,2023-03-18 11:48:00+03:00,20,20,irrigated,yes,wet_ground_ds green_crops_ds,yes,surface_water
18da0ee2,31.1654615,2.4549595,2023-03-18 11:51:00+03:00,7,29,irrigated,yes,wet_ground_ds green_crops_ds,yes,surface_water
81957f51,30.2070105,0.4240278,2023-03-18 11:51:00+03:00,30,45,both_irrigated_non-irrigated,yes,wet_ground_ds green_crops_ds,no,
9b6c2fe8,31.1654654,2.4549547,2023-03-18 11:52:00+03:00,8,29,irrigated,yes,wet_ground_ds green_crops_ds,yes,surface_water
08ec498e,31.1654392,2.4551161,2023-03-18 11:53:00+03:00,20,20,irrigated,yes,wet_ground_ds green_crops_ds,yes,surface_water
16493962,30.4364133,-0.1578117,2023-03-18 11:54:00+03:00,8,30,irrigated,no,,yes,tap_piped_water
789fb50a,31.1655659,2.4552336,2023-03-18 11:55:00+03:00,30,30,irrigated,yes,wet_ground_ds green_crops_ds,yes,surface_water
1e314c75,30.4835942,-0.0513101,2023-03-18 11:55:00+03:00,15,20,both_irrigated_non-irrigated,no,,no,
b3735a6c,31.1655262,2.4552327,2023-03-18 11:56:00+03:00,15,15,irrigated,yes,wet_ground_ds green_crops_ds,yes,surface_water
2d4d7815,30.4366225,-0.157764,2023-03-18 11:56:00+03:00,5,10,irrigated,no,,yes,tap_piped_water
93ea7402,30.202485,0.4322333,2023-03-18 11:57:00+03:00,14,25,both_irrigated_non-irrigated,yes,green_crops_ds,no,
9ca6fef2,30.165602,0.4761006,2023-03-18 11:57:00+03:00,50,60,irrigated,no,,yes,surface_water
20c65b08,34.2951009,1.2399959,2023-03-18 11:59:00+03:00,5,8,irrigated,yes,green_crops_ds irrig_ev_struct_equip_oth,yes,tap_piped_water
62819fb0,31.4284316,0.520768,2023-03-18 12:00:00+03:00,10,25,irrigated,yes,furrows_canals,no,
